ALTURA GPSALT LAT LONG Line MAGIGRF X Y
129.6 826.49 -16.167061 -51.267935 22650 81.084 8212560.4 471356.96
109.18 824.86 -16.165922 -51.267941 22650 82.622 8212686.37 471356.2
97.23 826.37 -16.164789 -51.267952 22650 92.406 8212811.74 471354.85
100.43 827.93 -16.163653 -51.267982 22650 106.516 8212937.41 471351.42
106.81 828.76 -16.162525 -51.268049 22650 112.854 8213062.15 471344.13
105.95 829.05 -16.161397 -51.268132 22650 84.502 8213186.89 471335.06
102.48 829.94 -16.160275 -51.268221 22650 76.356 8213311.01 471325.39
107.57 831.46 -16.159156 -51.268302 22650 81.881 8213434.83 471316.62
109.0 832.13 -16.158039 -51.268366 22650 67.306 8213558.35 471309.63
105.56 830.26 -16.156917 -51.26841 22650 64.051 8213682.48 471304.71
115.34 828.16 -16.155792 -51.268441 22650 85.947 8213806.92 471301.29
116.4 824.77 -16.154659 -51.268463 22650 81.177 8213932.28 471298.75
101.19 819.04 -16.153522 -51.268463 22650 39.603 8214057.95 471298.58
97.3 812.4 -16.152378 -51.268435 22650 44.909 8214184.55 471301.39
100.71 805.7 -16.151222 -51.26838 22650 81.744 8214312.38 471307.16
109.45 798.21 -16.150056 -51.268316 22650 115.151 8214441.44 471313.82
113.63 789.2 -16.148878 -51.268263 22650 89.219 8214571.73 471319.29
103.26 779.13 -16.147686 -51.26821 22650 71.826 8214703.56 471324.76
111.86 767.92 -16.146481 -51.268174 22650 73.606 8214836.92 471328.45
111.86 756.28 -16.145261 -51.268149 22650 64.993 8214971.81 471330.95
116.86 743.36 -16.144028 -51.268124 22650 73.098 8215108.24 471333.44
130.79 731.01 -16.142781 -51.268093 22650 102.745 8215246.21 471336.53
155.63 720.81 -16.14152 -51.268049 22650 172.869 8215385.72 471341.1
178.22 711.62 -16.140247 -51.268005 22650 221.318 8215526.45 471345.67
187.87 704.2 -16.13897 -51.26796 22650 221.792 8215667.8 471350.24
199.78 697.22 -16.137684 -51.267924 22650 222.725 8215810.07 471353.91
212.94 690.35 -16.136392 -51.267888 22650 217.547 8215952.96 471357.59
226.62 684.98 -16.135097 -51.267849 22650 182.117 8216096.15 471361.56
233.04 679.07 -16.1338 -51.267805 22650 142.12 8216239.65 471366.12
234.49 672.09 -16.1325 -51.267763 22650 113.084 8216383.46 471370.39
235.88 663.95 -16.131195 -51.267732 22650 95.931 8216527.88 471373.47
232.44 655.89 -16.129881 -51.26771 22650 86.068 8216673.22 471375.66
228.61 647.1 -16.128561 -51.267693 22650 77.454 8216819.18 471377.25
225.56 637.67 -16.127236 -51.267696 22650 70.003 8216965.74 471376.76
218.16 630.04 -16.1259 -51.267718 22650 69.984 8217113.54 471374.19
216.37 622.26 -16.124561 -51.267763 22650 64.344 8217261.63 471369.25
205.66 615.46 -16.12322 -51.267827 22650 57.965 8217410.03 471362.23
199.38 610.51 -16.121878 -51.267921 22650 64.652 8217558.43 471351.93
196.4 605.68 -16.120539 -51.268043 22650 72.704 8217706.52 471338.67
196.21 600.54 -16.119198 -51.268171 22650 88.637 8217854.91 471324.82
199.18 594.0 -16.117856 -51.268288 22650 106.918 8218003.3 471312.15
202.22 587.42 -16.116514 -51.268396 22650 104.552 8218151.7 471300.37
195.61 581.03 -16.11517 -51.268488 22650 85.964 8218300.41 471290.37
187.87 575.14 -16.113823 -51.268557 22650 74.769 8218449.42 471282.76
186.68 568.38 -16.112475 -51.268607 22650 68.204 8218598.44 471277.21
178.22 560.8 -16.111125 -51.26863 22650 64.897 8218747.77 471274.64
157.89 554.84 -16.109778 -51.268618 22650 88.917 8218896.79 471275.64
153.25 551.29 -16.108428 -51.268577 22650 120.936 8219046.13 471279.9
150.51 547.51 -16.107084 -51.268524 22650 134.521 8219194.86 471285.35
150.05 542.96 -16.105739 -51.26846 22650 85.396 8219343.58 471291.99
152.58 537.66 -16.104398 -51.268391 22650 51.401 8219492.0 471299.22
150.03 531.65 -16.103053 -51.268321 22650 13.085 8219640.73 471306.45
145.76 525.77 -16.101709 -51.268263 22650 2.638 8219789.46 471312.5
136.27 519.22 -16.100362 -51.268216 22650 -5.305 8219938.49 471317.35
127.47 510.51 -16.099012 -51.268174 22650 -20.84 8220087.83 471321.61
117.65 502.92 -16.097656 -51.268138 22650 -21.379 8220237.78 471325.28
109.79 497.58 -16.096303 -51.268116 22650 -8.408 8220387.42 471327.46
107.51 496.08 -16.09495 -51.268107 22650 -10.06 8220537.06 471328.16
114.79 499.55 -16.093609 -51.26811 22650 -22.767 8220685.47 471327.67
119.51 506.98 -16.092284 -51.268124 22650 -34.762 8220832.03 471325.99
131.06 514.44 -16.090975 -51.268157 22650 -35.596 8220976.75 471322.24
127.8 519.01 -16.089678 -51.26821 22650 -64.009 8221120.24 471316.41
122.4 521.26 -16.088389 -51.268266 22650 -96.255 8221262.8 471310.28
118.78 522.97 -16.087109 -51.268321 22650 -125.662 8221404.45 471304.16
115.21 523.99 -16.085834 -51.26836 22650 -110.492 8221545.48 471299.82
112.14 523.86 -16.084562 -51.26838 22650 -70.59 8221686.2 471297.55
110.77 522.95 -16.083292 -51.268385 22650 -21.139 8221826.62 471296.78
109.18 520.39 -16.082023 -51.268377 22650 -8.025 8221967.04 471297.49
107.6 516.59 -16.080756 -51.268366 22650 -17.512 8222107.16 471298.49
91.98 480.92 -16.080478 -51.263888 22660 -35.408 8222138.5 471777.35
93.45 485.69 -16.081551 -51.263907 22660 -47.322 8222019.9 471775.42
95.22 490.74 -16.082614 -51.263899 22660 -44.081 8221902.21 471776.46
94.21 495.6 -16.083676 -51.263866 22660 -75.835 8221784.84 471780.18
95.1 499.12 -16.084728 -51.26381 22660 -80.644 8221668.4 471786.27
97.11 502.09 -16.085778 -51.263763 22660 -102.442 8221552.25 471791.46
100.58 503.75 -16.086828 -51.263724 22660 -108.161 8221436.11 471795.77
102.6 502.72 -16.087878 -51.263694 22660 -111.356 8221319.97 471799.19
101.8 498.47 -16.088937 -51.26368 22660 -88.193 8221202.9 471800.82
101.8 493.74 -16.090006 -51.26368 22660 -42.387 8221084.61 471800.97
101.56 488.93 -16.091081 -51.263699 22660 -32.485 8220965.69 471799.05
101.19 484.75 -16.092164 -51.263719 22660 -16.244 8220845.85 471797.12
102.17 481.75 -16.093256 -51.263738 22660 1.912 8220725.1 471795.2
108.02 479.27 -16.094353 -51.263755 22660 16.892 8220603.72 471793.57
108.57 477.46 -16.095456 -51.263774 22660 33.552 8220481.73 471791.64
106.37 476.25 -16.096559 -51.263799 22660 61.78 8220359.75 471789.13
101.26 476.45 -16.097659 -51.263821 22660 71.127 8220238.07 471786.91
99.51 478.06 -16.098759 -51.263844 22660 74.953 8220116.38 471784.69
105.58 479.55 -16.099856 -51.263866 22660 73.834 8219995.01 471782.46
106.04 479.25 -16.100953 -51.26388 22660 74.379 8219873.64 471781.13
99.12 477.93 -16.102053 -51.263877 22660 69.131 8219751.96 471781.59
97.57 477.26 -16.10315 -51.263855 22660 63.287 8219630.59 471784.12
98.08 477.62 -16.104245 -51.263807 22660 88.934 8219509.54 471789.32
99.09 478.85 -16.105339 -51.263738 22660 107.238 8219388.48 471796.9
98.15 478.34 -16.106431 -51.263677 22660 168.925 8219267.73 471803.59
98.97 478.26 -16.107525 -51.263621 22660 182.047 8219146.68 471809.69
100.1 478.07 -16.10862 -51.263574 22660 141.878 8219025.62 471814.89
106.86 479.17 -16.109714 -51.263541 22660 93.213 8218904.56 471818.61
111.37 481.87 -16.110809 -51.26351 22660 75.384 8218783.5 471822.04
106.07 481.3 -16.111909 -51.263496 22660 41.261 8218661.83 471823.68
101.13 478.75 -16.113011 -51.263513 22660 21.588 8218539.84 471822.05
101.32 479.36 -16.114117 -51.263557 22660 61.82 8218417.54 471817.45
108.57 487.81 -16.115209 -51.26363 22660 94.542 8218296.77 471809.89
119.18 499.91 -16.116284 -51.263721 22660 87.66 8218177.85 471800.24
130.76 513.89 -16.117334 -51.26383 22660 77.677 8218061.69 471788.8
142.93 529.16 -16.118361 -51.263955 22660 80.667 8217947.98 471775.58
154.72 544.22 -16.119364 -51.264093 22660 89.687 8217837.04 471760.87
167.77 557.41 -16.120353 -51.264238 22660 95.234 8217727.63 471745.57
173.39 568.56 -16.121331 -51.264368 22660 87.325 8217619.45 471731.74
180.07 580.26 -16.122295 -51.264493 22660 71.768 8217512.82 471718.52
189.13 590.92 -16.12325 -51.26461 22660 58.479 8217407.1 471706.18
194.55 600.14 -16.124198 -51.264707 22660 54.956 8217302.31 471695.92
196.8 608.83 -16.125145 -51.264785 22660 61.045 8217197.52 471687.73
198.59 615.62 -16.126089 -51.264843 22660 70.993 8217093.04 471681.63
198.78 620.9 -16.127031 -51.26488 22660 80.154 8216988.87 471677.9
197.0 624.86 -16.127973 -51.264896 22660 87.477 8216884.7 471676.26
195.21 627.7 -16.12892 -51.264899 22660 92.581 8216779.92 471676.09
190.92 629.62 -16.12987 -51.26488 22660 96.709 8216674.84 471678.31
181.06 631.46 -16.13082 -51.264841 22660 101.182 8216569.76 471682.6
176.83 635.86 -16.131767 -51.264791 22660 106.995 8216464.99 471688.08
177.43 642.77 -16.132711 -51.264749 22660 116.882 8216360.52 471692.67
180.47 650.6 -16.133647 -51.264718 22660 128.452 8216256.98 471696.07
182.25 657.53 -16.134581 -51.264682 22660 138.171 8216153.74 471700.07
190.12 661.9 -16.135514 -51.264635 22660 143.996 8216050.51 471705.25
196.34 665.89 -16.136442 -51.264577 22660 148.627 8215947.89 471711.62
202.42 671.75 -16.13737 -51.264516 22660 156.506 8215845.27 471718.28
197.99 679.73 -16.138289 -51.26446 22660 163.873 8215743.57 471724.35
193.16 688.25 -16.139206 -51.264416 22660 165.9 8215642.18 471729.23
185.1 696.58 -16.140117 -51.26438 22660 155.857 8215541.4 471733.23
182.65 704.1 -16.141028 -51.264355 22660 127.977 8215440.62 471736.03
180.67 710.36 -16.141934 -51.264343 22660 94.979 8215340.45 471737.34
178.82 716.82 -16.142836 -51.264341 22660 80.939 8215240.59 471737.77
184.24 723.91 -16.143739 -51.264349 22660 90.901 8215140.72 471737.01
188.54 731.34 -16.144639 -51.264366 22660 103.543 8215041.17 471735.35
186.68 739.31 -16.145539 -51.264399 22660 99.667 8214941.61 471731.92
192.17 746.29 -16.146439 -51.264432 22660 103.24 8214842.05 471728.48
196.01 751.5 -16.147342 -51.26446 22660 125.998 8214742.18 471725.64
189.33 756.85 -16.148245 -51.264493 22660 145.258 8214642.31 471722.2
165.72 762.04 -16.149147 -51.264527 22660 153.995 8214542.45 471718.77
147.82 767.09 -16.15005 -51.264555 22660 148.234 8214442.58 471715.93
145.94 773.04 -16.150953 -51.264574 22660 137.885 8214342.71 471713.98
131.21 779.64 -16.151853 -51.264588 22660 133.267 8214243.16 471712.62
123.44 786.18 -16.152753 -51.264585 22660 126.223 8214143.6 471713.05
119.69 791.32 -16.15365 -51.264563 22660 121.983 8214044.36 471715.55
130.15 795.72 -16.154547 -51.26453 22660 124.535 8213945.11 471719.24
126.95 800.66 -16.155447 -51.264488 22660 131.157 8213845.57 471723.82
128.69 805.94 -16.156347 -51.264435 22660 128.508 8213746.02 471729.59
121.19 811.83 -16.157247 -51.264363 22660 112.171 8213646.47 471737.44
119.97 816.68 -16.158142 -51.264274 22660 94.594 8213547.54 471747.07
120.06 821.98 -16.159036 -51.264171 22660 90.573 8213448.62 471758.19
115.45 828.86 -16.159928 -51.26406 22660 88.926 8213350.0 471770.19
120.21 836.36 -16.160814 -51.263943 22660 81.787 8213252.0 471782.79
123.81 841.92 -16.161703 -51.26383 22660 79.824 8213153.69 471795.09
129.02 846.72 -16.162595 -51.263735 22660 83.78 8213055.07 471805.32
132.1 852.63 -16.163489 -51.263663 22660 111.338 8212956.13 471813.16
127.07 858.91 -16.164383 -51.263613 22660 126.848 8212857.2 471818.64
127.29 865.44 -16.165278 -51.263588 22660 117.376 8212758.26 471821.44
135.79 871.37 -16.166172 -51.263596 22660 105.643 8212659.32 471820.67
142.04 876.59 -16.167072 -51.263638 22660 105.204 8212559.76 471816.35
143.78 881.0 -16.167972 -51.263696 22660 107.043 8212460.2 471810.24
148.98 883.51 -16.168878 -51.263777 22660 106.581 8212360.02 471801.75
149.81 886.01 -16.169792 -51.263871 22660 107.573 8212258.91 471791.79
156.18 888.46 -16.170714 -51.263971 22660 108.511 8212156.88 471781.23
157.46 889.67 -16.171642 -51.264071 22660 117.435 8212054.24 471770.67
163.34 889.91 -16.172581 -51.26416 22660 128.804 8211950.37 471761.3
168.17 889.77 -16.173531 -51.264246 22660 136.265 8211845.28 471752.23
165.79 890.22 -16.174489 -51.264313 22660 138.499 8211739.26 471745.24
145.82 892.91 -16.17545 -51.264366 22660 129.565 8211632.94 471739.74
123.81 897.75 -16.176408 -51.264399 22660 105.886 8211526.92 471736.31
97.29 902.65 -16.177364 -51.264413 22660 83.671 8211421.22 471734.96
88.94 910.77 -16.178311 -51.264421 22660 65.166 8211316.44 471734.21
86.19 917.33 -16.179258 -51.264416 22660 61.887 8211211.66 471734.93
90.16 921.34 -16.180203 -51.264418 22660 65.954 8211107.19 471734.77
107.44 926.33 -16.181147 -51.264416 22660 69.536 8211002.72 471735.2
107.1 930.24 -16.182092 -51.264396 22660 67.184 8210898.25 471737.42
113.23 932.86 -16.183042 -51.264374 22660 52.786 8210793.17 471739.93
130.09 932.81 -16.183997 -51.264341 22660 39.846 8210687.47 471743.63
133.38 930.17 -16.184961 -51.264304 22660 25.448 8210580.85 471747.62
120.21 923.81 -16.185944 -51.264257 22660 -8.937 8210472.09 471752.81
131.1 915.11 -16.186939 -51.264196 22660 -52.899 8210362.09 471759.49
138.93 905.25 -16.187956 -51.264116 22660 -63.087 8210249.64 471768.24
154.38 895.07 -16.188986 -51.264024 22660 -39.194 8210135.66 471778.19
182.25 888.11 -16.190039 -51.263932 22660 -2.532 8210019.21 471788.14
203.48 882.57 -16.191103 -51.263857 22660 35.124 8209901.54 471796.3
222.59 876.96 -16.192181 -51.263799 22660 78.377 8209782.33 471802.69
192.37 871.44 -16.193272 -51.26376 22660 107.906 8209661.58 471807.0
139.11 865.27 -16.194375 -51.263752 22660 102.615 8209539.59 471808.05
105.37 858.13 -16.195492 -51.263766 22660 61.335 8209416.07 471806.73
97.35 850.85 -16.196617 -51.263796 22660 28.199 8209291.62 471803.62
86.74 842.17 -16.197753 -51.263846 22660 -4.747 8209165.94 471798.44
86.44 836.36 -16.198903 -51.263899 22660 -43.52 8209038.72 471792.96
94.76 833.92 -16.200055 -51.263977 22660 -37.914 8208911.19 471784.81
103.26 830.48 -16.201214 -51.264071 22660 -42.594 8208783.05 471774.88
122.1 822.84 -16.202375 -51.264179 22660 -42.986 8208654.59 471763.47
147.89 812.43 -16.203553 -51.264299 22660 -38.085 8208524.29 471750.87
158.91 800.18 -16.204744 -51.264413 22660 -17.648 8208392.46 471738.87
175.38 787.34 -16.205953 -51.264499 22660 5.837 8208258.78 471729.84
173.0 775.17 -16.207172 -51.264563 22660 45.762 8208123.88 471723.18
198.39 764.54 -16.208405 -51.264588 22660 87.77 8207987.45 471720.68
205.07 755.7 -16.209642 -51.264582 22660 97.443 8207850.72 471721.46
209.3 750.93 -16.210875 -51.264546 22660 82.867 8207714.29 471725.49
212.94 748.51 -16.212105 -51.264485 22660 69.11 8207578.18 471732.2
213.33 743.82 -16.213328 -51.264402 22660 54.614 8207442.99 471741.28
209.1 737.67 -16.214547 -51.264296 22660 39.154 8207308.12 471752.73
206.06 731.5 -16.215764 -51.264171 22660 28.605 8207173.55 471766.27
203.02 726.12 -16.216978 -51.264035 22660 30.365 8207039.29 471780.99
201.23 721.84 -16.218194 -51.263921 22660 35.979 8206904.72 471793.33
197.0 717.61 -16.219411 -51.263818 22660 40.32 8206770.15 471804.49
194.75 713.54 -16.22063 -51.263746 22660 45.247 8206635.27 471812.38
192.97 709.51 -16.221847 -51.263699 22660 45.618 8206500.69 471817.6
191.51 704.44 -16.223066 -51.263685 22660 41.575 8206365.8 471819.26
190.92 698.18 -16.224286 -51.263693 22660 38.309 8206230.91 471818.55
193.16 692.98 -16.225505 -51.263721 22660 33.062 8206096.01 471815.75
202.22 688.96 -16.226725 -51.263763 22660 27.837 8205961.11 471811.47
207.31 685.04 -16.227941 -51.26381 22660 26.76 8205826.52 471806.6
203.02 680.12 -16.229158 -51.263863 22660 31.147 8205691.93 471801.13
193.56 675.69 -16.230369 -51.263913 22660 36.757 8205557.95 471795.96
181.46 671.39 -16.23158 -51.263963 22660 38.387 8205423.98 471790.79
168.17 665.48 -16.232789 -51.264002 22660 36.578 8205290.31 471786.81
157.15 658.19 -16.234 -51.264032 22660 37.948 8205156.33 471783.71
149.54 650.98 -16.235211 -51.264052 22660 40.772 8205022.36 471781.81
139.38 644.78 -16.236422 -51.264054 22660 37.575 8204888.39 471781.68
135.03 641.47 -16.23763 -51.264038 22660 33.837 8204754.73 471783.64
133.1 638.2 -16.238833 -51.264013 22660 34.396 8204621.68 471786.48
102.17 621.23 -16.239972 -51.259677 22670 47.856 8204496.3 472250.02
99.51 617.44 -16.238716 -51.259649 22670 55.831 8204635.19 472252.81
101.56 619.02 -16.237464 -51.259604 22670 58.912 8204773.77 472257.38
113.09 628.53 -16.236225 -51.25956 22670 58.367 8204910.82 472261.96
131.12 641.3 -16.235008 -51.259513 22670 57.773 8205045.41 472266.83
149.41 655.48 -16.233811 -51.25946 22670 59.603 8205177.85 472272.31
165.79 669.8 -16.232639 -51.25941 22670 60.338 8205307.53 472277.48
179.68 682.06 -16.23148 -51.25934 22670 59.977 8205435.67 472284.74
195.15 692.15 -16.230339 -51.259268 22670 57.991 8205561.97 472292.3
215.18 701.8 -16.229208 -51.259185 22670 55.37 8205687.04 472301.05
223.78 711.97 -16.228091 -51.259099 22670 53.343 8205810.57 472310.1
226.82 721.69 -16.226989 -51.259024 22670 52.164 8205932.57 472317.96
227.02 729.72 -16.225894 -51.25896 22670 51.514 8206053.64 472324.63
228.8 736.41 -16.224805 -51.258902 22670 53.061 8206174.1 472330.71
231.85 742.34 -16.223722 -51.258854 22670 57.887 8206293.94 472335.61
234.89 748.27 -16.222647 -51.258824 22670 62.162 8206412.86 472338.72
239.91 753.88 -16.221578 -51.258824 22670 64.807 8206531.16 472338.57
242.96 760.41 -16.220511 -51.258841 22670 66.885 8206649.15 472336.64
249.96 768.01 -16.219455 -51.258871 22670 67.542 8206765.91 472333.23
254.86 775.12 -16.218405 -51.258924 22670 67.394 8206882.05 472327.44
259.68 782.16 -16.217364 -51.258991 22670 67.961 8206997.27 472320.17
266.96 790.03 -16.216328 -51.259071 22670 69.281 8207111.87 472311.42
278.2 798.35 -16.2153 -51.259154 22670 71.934 8207225.55 472302.37
283.03 805.98 -16.21428 -51.259241 22670 77.306 8207338.31 472293.02
286.66 813.17 -16.213267 -51.259316 22670 84.262 8207450.45 472284.86
289.11 819.99 -16.212258 -51.259368 22670 89.302 8207561.98 472279.08
287.92 826.34 -16.211255 -51.259399 22670 91.148 8207672.9 472275.68
278.2 832.4 -16.210258 -51.259404 22670 88.372 8207783.21 472274.94
280.18 838.26 -16.209267 -51.259391 22670 80.473 8207892.91 472276.29
274.17 843.64 -16.208278 -51.25936 22670 68.368 8208002.3 472279.41
260.08 849.41 -16.207297 -51.259302 22670 54.933 8208110.78 472285.51
246.13 857.25 -16.206325 -51.259229 22670 40.39 8208218.33 472293.1
233.04 865.83 -16.205364 -51.259141 22670 22.769 8208324.66 472302.46
216.11 874.1 -16.204414 -51.259049 22670 3.762 8208429.76 472312.13
201.23 881.5 -16.203467 -51.258971 22670 -9.81 8208534.55 472320.31
181.86 887.55 -16.202517 -51.258924 22670 -18.412 8208639.64 472325.22
166.98 893.36 -16.201569 -51.25891 22670 -19.676 8208744.42 472326.57
162.75 899.25 -16.200619 -51.258921 22670 -13.243 8208849.5 472325.25
155.14 902.68 -16.199664 -51.258957 22670 -13.934 8208955.2 472321.26
147.19 904.72 -16.198703 -51.25901 22670 -23.086 8209061.51 472315.48
135.33 905.87 -16.197736 -51.259068 22670 -27.797 8209168.43 472309.11
114.3 906.48 -16.196764 -51.259118 22670 -21.733 8209275.97 472303.63
114.12 907.08 -16.195783 -51.259146 22670 9.866 8209384.43 472300.53
132.59 904.7 -16.194794 -51.259149 22670 51.573 8209493.82 472300.09
149.41 899.88 -16.193792 -51.259143 22670 76.923 8209604.74 472300.55
177.43 894.32 -16.192781 -51.259135 22670 91.545 8209716.59 472301.3
171.41 890.33 -16.191756 -51.259116 22670 78.825 8209829.98 472303.23
144.57 886.96 -16.190722 -51.259085 22670 49.518 8209944.29 472306.35
119.66 883.64 -16.189683 -51.259054 22670 20.192 8210059.21 472309.47
105.22 880.48 -16.188633 -51.259027 22670 14.588 8210175.36 472312.3
95.16 876.01 -16.187572 -51.259016 22670 -3.224 8210292.74 472313.34
93.7 871.97 -16.1865 -51.25901 22670 -17.981 8210411.35 472313.78
115.89 868.26 -16.185419 -51.259002 22670 33.172 8210530.88 472314.52
107.65 863.89 -16.184331 -51.258996 22670 55.7 8210651.33 472314.96
118.44 858.72 -16.183231 -51.258982 22670 76.703 8210773.01 472316.29
128.87 852.21 -16.182122 -51.258974 22670 60.202 8210895.61 472317.03
108.88 844.63 -16.181 -51.258963 22670 23.261 8211019.75 472318.06
97.35 838.69 -16.179867 -51.258952 22670 4.518 8211145.11 472319.09
98.88 835.74 -16.178722 -51.258946 22670 11.139 8211271.71 472319.52
91.11 832.78 -16.177569 -51.258941 22670 20.678 8211399.23 472319.96
101.32 827.58 -16.176414 -51.258935 22670 99.484 8211527.05 472320.39
115.49 822.99 -16.175247 -51.25893 22670 116.966 8211656.11 472320.82
114.97 819.58 -16.174078 -51.258916 22670 81.817 8211785.47 472322.14
