ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
121.01 -64.20999999999998 -16.183692 -51.184563 22830 -228.9583181892821 -272.5144250441548 20.996 8210730.6 480271.32
129.54 -68.02999999999997 -16.182461 -51.184611 22830 -264.62928538538125 -308.31650271968437 -16.862000000000002 8210866.72 480266.15
148.9 -78.13 -16.18125 -51.184638 22830 -316.5344025237114 -360.3746212245779 -70.91199999999999 8211000.68 480263.06
166.58 -91.75 -16.180058 -51.184655 22830 -364.58803453919836 -408.5924957127729 -121.072 8211132.5 480261.16
172.6 -106.13 -16.178897 -51.18465 22830 -408.42932617431137 -452.6216690577276 -166.957 8211260.94 480261.63
176.63 -121.29999999999995 -16.177761 -51.184622 22830 -439.55663745764 -483.96160677169377 -200.075 8211386.61 480264.49
160.5 -135.52999999999997 -16.17665 -51.184563 22830 -473.177891908431 -517.8306989520246 -235.63099999999997 8211509.53 480270.61
133.81 -147.99 -16.175558 -51.184486 22830 -516.0423335661364 -560.9649892057171 -280.388 8211630.29 480278.82
129.69 -156.89999999999998 -16.174489 -51.184385999999996 22830 -547.1816242111254 -592.3990872547877 -313.372 8211748.6 480289.4
139.9 -163.23000000000002 -16.173425 -51.18428 22830 -568.1230244920176 -613.6416139845687 -336.14599999999996 8211866.29 480300.58
150.57 -164.07000000000005 -16.172364 -51.184172 22830 -574.6123203367688 -620.435209989546 -344.462 8211983.68 480312.06
168.57 -160.28999999999996 -16.171294 -51.184065999999994 22830 -570.8288095980773 -616.953585434405 -342.52099999999996 8212101.99 480323.23
182.65 -151.0 -16.170214 -51.183958000000004 22830 -555.7050250630246 -602.1371374916853 -329.25800000000004 8212221.52 480334.71
190.72 -139.46000000000004 -16.169110999999997 -51.183869 22830 -542.0561164435994 -588.7739944551331 -317.517 8212343.52 480344.1
185.69 -126.55999999999995 -16.167986 -51.183808 22830 -528.5661229558729 -575.5376089834049 -305.985 8212467.97 480350.52
180.67 -112.20000000000005 -16.166842000000003 -51.183766 22830 -512.0571387800226 -559.2603277474843 -291.476 8212594.57 480354.86
169.56 -99.08000000000004 -16.165672 -51.183735999999996 22830 -493.1027659721307 -540.5272964873516 -274.57 8212723.93 480358.01
150.88 -88.95000000000005 -16.164486 -51.1837 22830 -469.71132628877274 -517.3670078745897 -253.25400000000002 8212855.13 480361.76
139.6 -83.92999999999995 -16.163294 -51.183658 22830 -423.73001494805845 -471.624700307537 -209.356 8212986.96 480366.09
115.82 -84.75999999999999 -16.162097 -51.183616 22830 -360.5571856253579 -408.6918460739137 -148.276 8213119.39 480370.43
122.84 -89.63 -16.160911 -51.183594 22830 -301.30703425003037 -349.65498304047594 -91.10700000000001 8213250.6 480372.69
114.6 -96.0 -16.159731 -51.183602 22830 -251.24657107803813 -299.76769526103806 -43.13 8213381.19 480371.68
123.9 -102.66999999999996 -16.158564000000002 -51.183640999999994 22830 -194.98748475232966 -243.64048597583223 11.058 8213510.24 480367.41
126.19 -108.66999999999996 -16.157405999999998 -51.1837 22830 -141.90745800476697 -190.66606100070072 62.074 8213638.36 480361.06
134.27 -110.09000000000003 -16.156253 -51.183775 22830 -96.54747537962496 -145.3893383259177 105.37299999999999 8213765.87 480352.92
135.94 -105.69000000000005 -16.155094000000002 -51.183865999999995 22830 -43.15518240468731 -92.05993448797236 156.688 8213893.99 480343.01
135.33 -95.51999999999998 -16.153931 -51.183963 22830 14.161220206168622 -34.80010196930206 211.915 8214022.73 480332.5
136.55 -82.54999999999995 -16.152753 -51.184055 22830 54.0147900797017 4.987648125511555 249.657 8214153.0 480322.58
127.1 -68.39999999999998 -16.151553 -51.184125 22830 79.47666746991334 30.35166018247216 272.97700000000003 8214285.73 480315.04
118.26 -54.620000000000005 -16.150339000000002 -51.184175 22830 102.14631893904783 52.89630552524329 293.488 8214420.0 480309.58
111.56 -43.45999999999998 -16.149108 -51.184191 22830 134.7712034560828 85.35096630680067 323.938 8214556.12 480307.67
109.73 -35.52999999999997 -16.147869 -51.184188 22830 157.60695103247232 107.99010908926115 344.592 8214693.16 480307.85
112.02 -29.74000000000001 -16.146622 -51.184172 22830 170.5450313327093 120.71262806559244 355.339 8214831.13 480309.5
111.25 -25.069999999999993 -16.145375 -51.184160999999996 22830 182.6401137304895 132.59912212855727 365.241 8214969.09 480310.57
102.26 -21.920000000000016 -16.144125 -51.18415 22830 192.52717027041098 142.27727045598795 372.93 8215107.36 480311.63
96.32 -19.439999999999998 -16.142878 -51.184138 22830 188.40141192229896 137.94290958412623 366.611 8215245.33 480312.7
98.61 -20.24000000000001 -16.141631 -51.184129999999996 22830 181.117649525272 130.45427821098778 357.13300000000004 8215383.29 480313.46
104.55 -23.54000000000002 -16.140392000000002 -51.184127000000004 22830 178.74339710166126 127.88342099344823 352.577 8215520.33 480313.64
108.36 -28.769999999999982 -16.139164 -51.184141 22830 181.8572268007298 130.82386743463584 353.522 8215656.14 480312.03
116.13 -33.27999999999997 -16.137947 -51.184172 22830 176.81210135780864 125.6284602905665 346.32099999999997 8215790.72 480308.64
111.71 -35.70999999999998 -16.136739000000002 -51.184205 22830 161.3404052124785 110.0112672261931 328.707 8215924.38 480304.96
108.81 -38.589999999999975 -16.135539 -51.184247 22830 154.66337424575738 103.20072288131624 319.899 8216057.12 480300.39
107.44 -42.95999999999998 -16.134347 -51.184286 22830 156.58445197085362 104.98612739914117 319.705 8216188.93 480296.11
108.51 -47.120000000000005 -16.133160999999998 -51.184321999999995 22830 152.18969725466317 100.45296562132808 313.20599999999996 8216320.13 480292.13
108.2 -47.920000000000016 -16.131981 -51.184352000000004 22830 146.81999215666252 94.93852022796267 305.744 8216450.72 480288.75
106.38 -47.44999999999999 -16.1308 -51.184369000000004 22830 138.70261263137596 86.65865765791713 295.54 8216581.3 480286.85
105.92 -46.29000000000002 -16.129622 -51.184366 22830 131.49670442855748 79.26573638128153 286.26 8216711.58 480287.03
104.85 -44.95999999999998 -16.128445000000003 -51.184352000000004 22830 123.3235209824941 70.89124813421589 276.017 8216841.87 480288.4
104.39 -42.44999999999999 -16.127267 -51.184325 22830 112.45766310914493 59.806342710470204 263.087 8216972.15 480291.25
101.5 -38.829999999999984 -16.126092 -51.184294 22830 105.16890967193666 52.29536801152824 253.74 8217102.13 480294.4
99.06 -35.129999999999995 -16.124907999999998 -51.184264 22830 100.12780761297802 47.03073930880791 246.62599999999998 8217233.03 480297.55
98.45 -32.05000000000001 -16.123725 -51.184236 22830 90.33866424040579 37.02168286080041 234.763 8217363.92 480300.4
98.15 -28.99000000000001 -16.122536 -51.184208 22830 80.95951661217251 27.421608274908408 223.3 8217495.44 480303.26
97.23 -25.439999999999998 -16.121342000000002 -51.184189 22830 74.3282780521215 20.579389559268833 214.572 8217627.56 480305.22
98.45 -23.480000000000018 -16.120147 -51.184175 22830 67.48643462722575 13.533750548627893 205.63099999999997 8217759.69 480306.58
109.0 -8.279999999999973 -16.119789 -51.179177 22840 50.20811355603851 -10.212097015687647 189.705 8217799.8 480840.89
108.51 -9.04000000000002 -16.120911 -51.179204999999996 22840 56.97179071839403 -3.237964329760729 198.435 8217675.66 480838.03
108.69 -11.399999999999977 -16.122031 -51.179247 22840 55.61495719605409 -4.366905267874131 199.03400000000002 8217551.83 480833.68
103.27 -15.699999999999989 -16.123145 -51.179277 22840 60.499403677153396 0.7302907341598086 205.86900000000003 8217428.61 480830.52
103.33 -22.20999999999998 -16.12425 -51.179286 22840 68.8537917958896 9.267553726368135 216.168 8217306.32 480829.74
106.9 -29.339999999999975 -16.125345000000003 -51.17928 22840 77.43725299712418 18.014387623732375 226.68200000000002 8217185.26 480830.44
110.95 -35.01999999999998 -16.126431 -51.179277 22840 85.0763242630097 25.81913977204468 236.236 8217065.11 480830.84
112.81 -38.639999999999986 -16.127514 -51.179286 22840 92.51392615779872 33.436246041590266 245.579 8216945.28 480830.05
113.94 -40.420000000000016 -16.128592 -51.179308 22840 98.03475772654289 39.153473398379674 252.99 8216826.06 480827.78
113.48 -41.06999999999999 -16.12967 -51.179347 22840 99.90310041956582 41.2397023654153 256.742 8216706.83 480823.72
110.09 -41.160000000000025 -16.130747 -51.179402 22840 96.94819821569999 38.52390858503213 255.66400000000002 8216587.61 480817.89
106.84 -40.22000000000003 -16.131828 -51.179466 22840 95.97471295590427 37.8007697438814 256.569 8216468.08 480811.16
110.64 -37.52999999999997 -16.132911 -51.179525 22840 90.8800549376476 32.94969924247289 253.36 8216348.24 480805.03
109.58 -33.97000000000003 -16.134 -51.179555 22840 85.22061480755875 27.499078298304397 249.607 8216227.79 480801.87
109.3 -30.089999999999975 -16.135092 -51.179565999999994 22840 87.47152401051414 29.93441082636744 253.77700000000002 8216107.03 480800.78
114.45 -26.45999999999998 -16.136192 -51.179569 22840 93.16642801369278 35.804245398511 261.409 8215985.35 480800.59
118.5 -24.29000000000002 -16.137297 -51.179569 22840 100.81349957558501 43.62351367501569 271.004 8215863.06 480800.7
112.04 -23.139999999999986 -16.138406 -51.179569 22840 100.12763426003482 43.11028493106494 272.27099999999996 8215740.46 480800.81
106.99 -20.25999999999999 -16.13952 -51.179561 22840 103.05573788684885 46.20121249565793 277.165 8215617.25 480801.81
101.62 -16.74000000000001 -16.140639 -51.17955 22840 105.68288708293724 48.98858594342349 281.769 8215493.42 480803.1
102.41 -16.139999999999986 -16.141758 -51.179525 22840 109.96948384116368 53.417530035684734 288.038 8215369.59 480805.88
105.13 -18.319999999999993 -16.142872 -51.179477 22840 111.06408535958454 54.62504409766416 291.11400000000003 8215246.38 480811.04
109.48 -21.610000000000014 -16.143983 -51.179419 22840 102.92922652279299 46.588500388505764 284.96 8215123.48 480817.38
113.99 -25.180000000000007 -16.145089000000002 -51.179352 22840 82.84088761935936 26.586798760559475 266.846 8215001.2 480824.62
119.05 -27.74000000000001 -16.146192000000003 -51.179297 22840 76.99679810129709 20.843318367495385 262.967 8214879.22 480830.66
125.85 -30.089999999999975 -16.147289 -51.179261 22840 72.86713687353978 16.838236457493565 260.785 8214757.85 480834.63
127.53 -30.99000000000001 -16.148386 -51.179252000000005 22840 66.12154325683787 10.252856014515288 255.976 8214636.48 480835.63
126.8 -30.319999999999993 -16.149483 -51.179263 22840 54.55070069431767 -1.1328176771684468 246.334 8214515.11 480834.55
125.33 -29.230000000000018 -16.150585999999997 -51.179283 22840 31.39133819842482 -24.095333450077845 225.11 8214393.12 480832.57
119.09 -28.180000000000007 -16.151689 -51.179311 22840 8.643254994692086 -46.63601175128039 204.294 8214271.13 480829.71
112.6 -26.879999999999995 -16.152797 -51.179344 22840 -19.926306828799397 -74.99010438842046 177.66400000000002 8214148.53 480826.25
104.3 -27.370000000000005 -16.153903 -51.179388 22840 -52.121693796286905 -106.9562902786719 147.399 8214026.23 480821.61
97.84 -30.350000000000023 -16.155008 -51.179460999999996 22840 -90.15797588806547 -144.72761745792926 111.28200000000001 8213903.93 480813.99
96.41 -35.370000000000005 -16.156108 -51.179563 22840 -122.50923593806348 -176.77568905333473 80.828 8213782.25 480803.11
94.37 -38.73000000000002 -16.157203 -51.179669 22840 -155.74682280088257 -209.7073394182738 49.477 8213661.17 480791.93
86.74 -41.55000000000001 -16.158292000000003 -51.179763 22840 -185.87397040615488 -239.5437077778921 21.230999999999998 8213540.71 480781.94
88.58 -46.01999999999998 -16.159378 -51.179836 22840 -230.04589087456804 -283.4538581230759 -21.055999999999997 8213420.57 480774.33
109.03 -50.639999999999986 -16.160458 -51.179891 22840 -257.24485194531513 -310.41313674510377 -46.373000000000005 8213301.03 480768.49
119.79 -53.870000000000005 -16.161535999999998 -51.179922 22840 -279.0747038197269 -332.0359146726098 -66.316 8213181.81 480765.33
125.94 -54.620000000000005 -16.162608 -51.179925 22840 -311.44574955026445 -364.2364000261887 -96.79899999999999 8213063.21 480765.14
127.71 -53.10000000000002 -16.163683 -51.179919 22840 -332.75917070452704 -385.38936493711515 -116.21600000000001 8212944.29 480765.83
127.34 -51.19999999999999 -16.164764 -51.179916 22840 -350.30110369433226 -402.7666309267146 -131.85299999999998 8212824.77 480766.24
123.81 -49.20999999999998 -16.165847 -51.179925 22840 -364.97666105365124 -417.26266972234333 -144.623 8212704.93 480765.45
114.7 -47.99000000000001 -16.166933 -51.179916 22840 -384.2936664146761 -436.42120714865723 -162.023 8212584.79 480766.45
108.51 -49.129999999999995 -16.168019 -51.179871999999996 22840 -394.3350186789015 -446.35028351368896 -170.13299999999998 8212464.65 480771.3
103.93 -50.170000000000016 -16.169105 -51.179819 22840 -397.5225655105612 -449.4363667732614 -171.386 8212344.52 480777.05
100.09 -50.70999999999998 -16.170194 -51.179761 22840 -400.3084070900912 -452.12736951425177 -172.23 8212224.07 480783.39
96.22 -50.48000000000002 -16.171283 -51.179705 22840 -397.76000873970276 -449.4806671141803 -167.74099999999999 8212103.63 480789.44
94.37 -50.43000000000001 -16.172375 -51.179660999999996 22840 -395.65907550472014 -447.26659245496285 -163.69899999999998 8211982.88 480794.29
93.24 -50.23000000000002 -16.173469 -51.179636 22840 -376.3945246117898 -427.86361037407937 -142.496 8211861.81 480797.07
95.95 -50.72000000000003 -16.174569 -51.179636 22840 -353.6835792949977 -404.9813480566494 -117.84700000000001 8211740.14 480797.18
99.28 -51.45999999999998 -16.175669 -51.179660999999996 22840 -330.30980629709825 -381.40408941328604 -92.545 8211618.46 480794.61
107.78 -52.81999999999999 -16.176772 -51.179697 22840 -312.1355729439872 -363.0117729987849 -72.442 8211496.47 480790.86
111.53 -52.73000000000002 -16.177869 -51.17973 22840 -298.25970576590964 -348.92216768443507 -56.646 8211375.09 480787.4
116.13 -51.589999999999975 -16.178969 -51.179752 22840 -274.83705070851926 -325.2996263609715 -31.294 8211253.41 480785.13
125.27 -49.79000000000002 -16.180072 -51.179769 22840 -253.55140915549714 -303.820871632605 -8.072000000000001 8211131.43 480783.46
127.35 -46.660000000000025 -16.181178 -51.17978 22840 -234.3600623503598 -284.4430363856694 13.062999999999999 8211009.13 480782.38
111.1 -40.45999999999998 -16.182289 -51.179797 22840 -208.10819416499623 -257.9966154746867 41.266000000000005 8210886.22 480780.7
100.4 -37.139999999999986 -16.183405 -51.179805 22840 -180.18539430193727 -229.88919549914084 71.153 8210762.7 480779.92
95.74 -37.589999999999975 -16.184528 -51.179813 22840 -151.65946819379343 -201.17776956453568 101.65299999999999 8210638.56 480779.14
93.39 -39.73000000000002 -16.185644 -51.179821999999994 22840 -120.08666833073445 -169.42034958899075 135.19 8210515.04 480778.36
94.31 -44.22000000000003 -16.186754999999998 -51.179829999999995 22840 -103.80211670221465 -152.9519233937108 153.429 8210392.13 480777.57
96.32 -48.72000000000003 -16.187860999999998 -51.179827 22840 -92.2681630808315 -141.24937243710602 166.912 8210269.84 480777.98
98.81 -52.79000000000002 -16.188958 -51.179802 22840 -86.84238981123602 -135.6847423115053 174.28099999999998 8210148.47 480780.76
101.43 -55.80000000000001 -16.190053 -51.179766 22840 -72.1290768968521 -120.84716995704042 190.937 8210027.41 480784.72
103.26 -57.52999999999997 -16.191144 -51.179727 22840 -26.12198231021864 -74.7199751460169 238.88299999999998 8209906.66 480788.99
104.37 -58.670000000000016 -16.192235999999998 -51.179694 22840 1.6691889033254483 -46.80149076036622 268.611 8209785.9 480792.66
105.86 -59.00999999999999 -16.193328 -51.179663 22840 5.622637311486187 -42.71714398964406 274.5 8209665.15 480796.03
106.81 -58.339999999999975 -16.194422 -51.179633 22840 5.432148842189747 -42.77629423938993 276.25 8209544.09 480799.4
110.0 -56.60000000000002 -16.195516 -51.179596999999994 22840 20.700424491889976 -27.383879128921876 293.461 8209423.03 480803.37
109.36 -55.339999999999975 -16.196614 -51.179565999999994 22840 44.52999914515101 -3.4225263991231714 319.236 8209301.66 480806.74
105.76 -56.160000000000025 -16.197708 -51.179552 22840 67.305143789542 19.50531278253743 343.945 8209180.6 480808.33
101.87 -58.379999999999995 -16.198803 -51.179561 22840 83.24699817454592 35.628430970246086 361.81199999999995 8209059.53 480807.54
100.67 -61.25999999999999 -16.199891 -51.179586 22840 78.31332216343873 30.896375386276134 358.787 8208939.08 480804.98
101.74 -65.52999999999997 -16.200978 -51.179629999999996 22840 71.51037134866897 24.31968081807912 353.88 8208818.94 480800.33
120.06 -57.839999999999975 -16.200008 -51.174746999999996 22850 79.79452483839265 26.18980742508279 362.394 8208926.62 481322.19
122.65 -56.25 -16.198764 -51.174738 22850 94.16194755334709 40.35266685266458 374.57199999999995 8209064.28 481322.96
116.71 -54.47000000000003 -16.197519 -51.174738 22850 78.80564956046203 24.802363751954374 357.023 8209201.94 481322.85
106.74 -50.26999999999998 -16.196278 -51.174735999999996 22850 57.94933401429364 3.7490035548701712 333.98 8209339.29 481323.03
99.79 -44.370000000000005 -16.195033 -51.174733 22850 23.51979609147537 -30.878004686916597 297.35900000000004 8209476.94 481323.21
98.33 -41.74000000000001 -16.193791 -51.17475 22850 41.38723159950388 -13.182658132693632 313.032 8209614.29 481321.31
103.54 -42.31999999999999 -16.19255 -51.174797 22850 31.13485265908173 -23.567892791559814 300.573 8209751.64 481316.14
101.31 -40.49000000000001 -16.191314000000002 -51.17485 22850 2.8167985801094346 -52.0108440955338 270.056 8209888.37 481310.38
96.92 -37.389999999999986 -16.190078 -51.1749 22850 -11.001373439386697 -65.95751271942035 254.04 8210025.1 481304.92
95.4 -36.360000000000014 -16.188844 -51.174941 22850 -27.700798893169264 -82.79567307946778 235.15099999999998 8210161.52 481300.35
99.34 -38.5 -16.187616000000002 -51.174991 22850 -54.64162229088552 -109.86368769954962 206.02700000000002 8210297.33 481294.89
102.66 -40.110000000000014 -16.186394 -51.175055 22850 -82.82780427033802 -138.1584242490629 175.662 8210432.52 481287.95
104.49 -39.610000000000014 -16.185178 -51.175127 22850 -106.65634692904041 -162.08385781461385 149.661 8210567.1 481280.11
103.57 -36.06999999999999 -16.183957999999997 -51.175205 22850 -137.24091334805865 -192.75866202906633 116.897 8210701.98 481271.68
101.65 -29.069999999999993 -16.182739 -51.175272 22850 -153.9689142644444 -209.5911782791351 97.994 8210836.86 481264.44
99.91 -22.20999999999998 -16.181510999999997 -51.175319 22850 -154.5678556026848 -210.32091021913138 95.213 8210972.67 481259.28
95.53 -19.649999999999977 -16.18028 -51.175338 22850 -171.5818904098242 -227.501689361671 76.023 8211108.79 481257.08
89.98 -20.930000000000007 -16.179057999999998 -51.175321999999994 22850 -189.32199802776603 -245.4536679271291 56.136 8211243.99 481258.75
89.25 -24.319999999999993 -16.177847 -51.17528 22850 -195.29664357193127 -251.67047365637438 48.044 8211377.96 481263.09
93.33 -27.69999999999999 -16.176642 -51.175236 22850 -206.41912155738254 -263.03784568125764 34.815 8211511.32 481267.73
100.92 -31.069999999999993 -16.175444 -51.175188 22850 -213.65533159690912 -270.52112377826654 25.488000000000003 8211643.76 481272.66
105.7 -33.85000000000002 -16.174255 -51.17515 22850 -225.21107297661803 -282.3120554649492 11.853 8211775.27 481276.71
102.87 -35.660000000000025 -16.173069 -51.1751 22850 -244.89098921231573 -302.2408938985077 -9.897 8211906.48 481281.94
101.74 -37.379999999999995 -16.171892 -51.175038 22850 -259.8059913236308 -317.4177903639033 -26.863000000000003 8212036.77 481288.36
98.82 -38.629999999999995 -16.170710999999997 -51.174977 22850 -269.8602158115817 -327.73433487399063 -38.973 8212167.36 481294.78
100.21 -39.81 -16.169539 -51.174941 22850 -270.5821420072505 -328.68524123318855 -41.746 8212297.03 481298.53
103.33 -41.19999999999999 -16.168367 -51.174925 22850 -264.3643171487229 -322.67144084107935 -37.586999999999996 8212426.7 481300.2
105.4 -42.139999999999986 -16.1672 -51.174927000000004 22850 -262.8746522555819 -321.360084982584 -38.154 8212555.75 481299.8
107.23 -42.339999999999975 -16.166033 -51.174938 22850 -258.1936335409139 -316.8465771643891 -35.533 8212684.8 481298.5
106.49 -38.129999999999995 -16.164864 -51.174946999999996 22850 -252.5327958892974 -311.35728964562503 -31.936 8212814.16 481297.5
102.93 -31.25 -16.163689 -51.174952000000005 22850 -240.55716515862144 -299.5575681618525 -22.033 8212944.14 481296.79
102.17 -26.810000000000002 -16.162505 -51.174952000000005 22850 -217.21827818482188 -276.40308038683315 -0.779 8213075.03 481296.68
104.64 -26.019999999999982 -16.161319 -51.17495 22850 -206.04641301998134 -265.41966784608405 8.304 8213206.24 481296.87
110.03 -26.870000000000005 -16.160139 -51.174952000000005 22850 -196.46518572902252 -256.0188147064605 15.804 8213336.83 481296.46
113.24 -27.839999999999975 -16.158958 -51.174958000000004 22850 -180.57599975166195 -240.3063893121086 29.611 8213467.41 481295.75
113.27 -26.879999999999995 -16.157783 -51.174972 22850 -159.28108972882586 -219.1768303566301 48.83 8213597.39 481294.16
110.61 -23.55000000000001 -16.156606 -51.174991 22850 -138.072166201622 -198.1264848060544 67.956 8213727.67 481291.97
107.53 -17.939999999999998 -16.155425 -51.175002 22850 -114.62278160792695 -174.84678201589966 89.321 8213858.25 481290.67
103.6 -14.100000000000023 -16.154235999999997 -51.175008 22850 -85.13578499822437 -145.53786556016905 116.711 8213989.76 481289.96
100.28 -12.660000000000025 -16.153044 -51.174997 22850 -60.61952188943525 -121.22159875937092 139.132 8214121.58 481291.04
103.94 -11.949999999999989 -16.15185 -51.174983000000005 22850 -35.415402579029205 -96.2213950140214 162.237 8214253.71 481292.41
106.68 -12.490000000000009 -16.150661 -51.174958000000004 22850 -9.997591520875943 -71.02089734519973 185.57 8214385.22 481294.97
103.66 -13.199999999999989 -16.149475 -51.174941 22850 7.483758470786086 -53.74575691595808 200.968 8214516.43 481296.64
102.6 -13.579999999999984 -16.148292 -51.174929999999996 22850 26.24521094723275 -35.18298117654143 217.649 8214647.32 481297.72
99.67 -14.319999999999993 -16.147111 -51.174927000000004 22850 31.114239621856854 -30.50140543272161 220.43900000000002 8214777.91 481297.9
99.86 -13.810000000000002 -16.145931 -51.174939 22850 34.40778346965965 -27.377557577393446 221.648 8214908.5 481296.6
106.16 -14.139999999999986 -16.144753 -51.17495 22850 43.74935317533627 -18.205363986518307 228.91 8215038.78 481295.31
104.06 -13.769999999999982 -16.143581 -51.174955 22850 64.82804702856964 2.697860476798013 247.921 8215168.45 481294.6
102.5 -12.560000000000002 -16.142406 -51.174966 22850 71.01471712147259 8.715714291200982 252.033 8215298.42 481293.3
100.4 -10.430000000000007 -16.141231 -51.174986 22850 68.0387037712191 5.581562821306733 246.979 8215428.39 481291.11
100.04 -8.420000000000016 -16.140052999999998 -51.175016 22850 62.94106179577605 0.3396204074858815 239.794 8215558.67 481287.73
101.43 -7.139999999999986 -16.138878 -51.175052 22850 56.51568155920992 -6.2225416310019455 231.28400000000002 8215688.64 481283.76
98.33 -6.230000000000018 -16.137697 -51.175089 22850 58.29517507755892 -4.580709628549954 230.96900000000002 8215819.23 481279.79
97.17 -5.100000000000023 -16.136522 -51.175121999999995 22850 60.98667690048367 -2.0295889869376538 231.577 8215949.2 481276.12
100.28 -4.910000000000025 -16.135345 -51.175158 22850 58.126111551936276 -5.027241826144973 226.627 8216079.47 481272.14
103.09 -5.839999999999975 -16.134172 -51.1752 22850 50.87715230837003 -12.405478424111777 217.296 8216209.14 481267.58
103.82 -7.410000000000025 -16.133003 -51.175244 22850 43.13021487376301 -20.277639787805725 207.47099999999998 8216338.49 481262.72
108.32 -10.170000000000016 -16.131839000000003 -51.175302 22850 53.8311153762256 -9.683220771749859 216.09799999999998 8216467.23 481256.37
104.49 -12.370000000000005 -16.130678 -51.175364 22850 57.77815967705649 -5.838738700259 217.975 8216595.66 481249.73
105.89 -13.569999999999993 -16.12952 -51.175425 22850 58.767463619236025 -4.951451340055058 216.899 8216723.79 481243.08
106.07 -14.740000000000009 -16.128360999999998 -51.175475 22850 59.64713654527145 -4.188178324623124 215.718 8216851.91 481237.63
105.89 -15.970000000000027 -16.127208 -51.175511 22850 65.34973905144423 1.3811186687229906 219.375 8216979.43 481233.66
110.46 -17.360000000000014 -16.126058 -51.175539 22850 66.95792886922288 2.84577886073572 218.946 8217106.63 481230.58
117.59 -19.180000000000007 -16.124907999999998 -51.175546999999995 22850 64.21352688691263 -0.06712263338442881 214.172 8217233.84 481229.58
117.68 -19.99000000000001 -16.123761 -51.175533 22850 58.117319032454276 -6.359945219167884 206.06 8217360.74 481230.96
118.57 -18.939999999999998 -16.122617 -51.175491 22850 54.199303208289535 -10.509663983260964 200.142 8217487.34 481235.3
119.12 -17.220000000000027 -16.121472 -51.175419 22850 49.27806456790637 -15.701958778247985 193.233 8217613.94 481242.92
109.55 -11.79000000000002 -16.120328 -51.175336 22850 39.78742869483921 -25.477808364854468 181.75900000000001 8217740.54 481251.72
112.81 -16.269999999999982 -16.120053 -51.17053 22860 31.859993653402796 -39.61379333313846 175.255 8217771.39 481765.54
108.08 -14.45999999999998 -16.121181 -51.170494 22860 34.67566379016421 -36.668762207502596 180.072 8217646.65 481769.51
99.95 -11.779999999999973 -16.122311 -51.170475 22860 34.96290817371701 -36.23022649211774 182.359 8217521.59 481771.69
98.33 -9.410000000000025 -16.123447 -51.170469 22860 23.48795322967095 -47.53526764096446 172.888 8217395.92 481772.39
101.56 -8.269999999999982 -16.124582999999998 -51.170478 22860 18.36955072348684 -52.465879434307794 169.768 8217270.25 481771.6
103.27 -7.449999999999989 -16.125717 -51.170494 22860 12.790242397481109 -57.84714455666463 166.179 8217144.88 481769.92
101.74 -7.449999999999989 -16.12685 -51.170505 22860 22.07069819045722 -48.37584431882209 177.452 8217019.51 481768.84
104.12 -8.060000000000002 -16.127981 -51.170511 22860 20.65805149866398 -49.605179391139984 178.02900000000002 8216894.46 481768.35
97.41 -8.720000000000027 -16.129110999999998 -51.170508 22860 17.88892899591889 -52.20165424433512 177.253 8216769.4 481768.75
94.73 -9.110000000000014 -16.130242000000003 -51.170505 22860 26.849806493159065 -43.06812909754382 188.207 8216644.34 481769.15
95.77 -9.069999999999993 -16.131372 -51.170491 22860 30.885408747169095 -38.87417092116894 194.24 8216519.29 481770.74
103.08 -10.740000000000009 -16.132497 -51.170460999999996 22860 36.04009238826893 -33.5833532004624 201.389 8216394.85 481774.11
98.97 -12.180000000000007 -16.13362 -51.170425 22860 38.882355036383586 -30.61246092026417 206.22299999999998 8216270.71 481778.07
100.4 -13.160000000000025 -16.134739 -51.170389 22860 33.70671381604839 -35.65992655443614 203.03400000000002 8216146.89 481782.03
102.11 -12.980000000000018 -16.135858 -51.170355 22860 17.78399401743127 -51.4509771778786 189.097 8216023.06 481785.7
105.22 -12.04000000000002 -16.136975 -51.170325 22860 21.597329036780536 -47.50281346095039 194.89 8215899.54 481789.07
105.4 -10.819999999999993 -16.138094 -51.170297 22860 30.354004373289342 -38.60728437941964 205.63 8215775.72 481792.14
101.25 -8.339999999999975 -16.139217000000002 -51.170272 22860 39.98166425407348 -28.836837307613735 217.245 8215651.58 481794.92
93.63 -4.680000000000007 -16.140347 -51.170260999999996 22860 44.67538444859238 -23.981161811339035 223.935 8215526.53 481796.21
90.53 -2.6499999999999773 -16.141478 -51.170246999999996 22860 45.212827448479885 -23.285348700150365 226.47 8215401.47 481797.8
85.53 -3.569999999999993 -16.142608 -51.170241 22860 43.06158700522573 -25.26754087324622 226.313 8215276.41 481798.5
81.2 -5.670000000000016 -16.143735999999997 -51.170246999999996 22860 31.324717936767 -36.82152399028135 216.56099999999998 8215151.66 481798.01
81.53 -9.230000000000018 -16.144858 -51.170260999999996 22860 11.997076444735711 -55.95636110669162 199.205 8215027.53 481796.62
84.61 -13.699999999999989 -16.145978 -51.17028 22860 -9.66978532641778 -77.42387118118654 179.503 8214903.69 481794.65
88.91 -18.45999999999998 -16.147092 -51.170294 22860 -12.262775440214597 -79.82536230138965 178.86700000000002 8214780.48 481793.26
95.22 -22.689999999999998 -16.148197 -51.170302 22860 -9.425387321478382 -76.80509930918043 183.649 8214658.19 481792.48
