 ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
4228 123.5 -117.88999999999999 -16.129133 -51.142278000000005 22920 -46.92588929649156 -153.23176119342972 123.689 8216769.24 484787.23
4229 121.68 -119.42999999999995 -16.130144 -51.142286 22920 -46.652128091558595 -152.78957842530542 125.741 8216657.39 484786.42
4230 104.12 -120.37 -16.131156 -51.142297 22920 -39.02708969199381 -144.99253327209513 135.143 8216545.55 484785.31
4231 92.84 -121.54999999999995 -16.132167000000003 -51.142305 22920 -33.6332912223624 -139.43019325995948 142.315 8216433.7 484784.49
4232 106.92 -123.32000000000005 -16.133178 -51.142314 22920 -32.453530017429216 -138.08201049183523 145.273 8216321.85 484783.68
4233 111.13 -125.46000000000004 -16.134189000000003 -51.142314 22920 -31.263926115217515 -136.73467737422752 148.244 8216210.01 484783.76
4234 113.02 -127.36000000000001 -16.135194 -51.142305 22920 -29.463924269057287 -134.78848999657177 151.819 8216098.78 484784.73
4235 110.61 -127.82000000000005 -16.136206 -51.142286 22920 -30.44303415635835 -135.63470638627447 152.629 8215986.94 484786.88
4236 110.27 -125.49000000000001 -16.137225 -51.142261 22920 -26.608190557035044 -131.67284847717113 158.27 8215874.17 484789.63
4237 111.74 -119.13999999999999 -16.138256 -51.142236 22920 -25.7068132239647 -130.64284576355544 160.997 8215760.18 484792.39
4238 112.6 -109.50999999999999 -16.139302999999998 -51.142210999999996 22920 -13.140860636787636 -117.94552286353161 175.418 8215644.34 484795.14
4239 113.23 -99.39999999999998 -16.140367 -51.142192 22920 -0.597012189745243 -105.26061456011823 189.84400000000002 8215526.66 484797.3
4240 116.19 -92.75 -16.141439000000002 -51.142179999999996 22920 -8.195657818216546 -112.70620260239724 184.139 8215408.05 484798.57
4241 127.19 -93.29999999999995 -16.142514000000002 -51.142185999999995 22920 -14.825447956334841 -119.16115316855078 179.40099999999998 8215289.14 484798.06
4242 131.55 -100.60000000000002 -16.143578 -51.142196999999996 22920 -19.975413957743143 -124.13082607822844 176.12099999999998 8215171.46 484796.95
4243 137.13 -112.25 -16.144622000000002 -51.1422 22920 -40.230616136190974 -144.21944975590995 157.705 8215055.92 484796.73
4244 137.77 -125.51999999999998 -16.14565 -51.142194 22920 -47.26155087146665 -151.09724327051808 152.487 8214942.24 484797.41
4245 130.45 -139.24 -16.146653 -51.142185999999995 22920 -37.51973413730289 -141.20954669359628 163.99900000000002 8214831.31 484798.37
4246 111.19 -152.70000000000005 -16.147636 -51.142175 22920 -41.667673720282664 -145.21839060249997 161.588 8214722.54 484799.64
4247 105.89 -165.34000000000003 -16.1486 -51.142169 22920 -48.0181005236486 -151.42545361473566 156.938 8214615.92 484800.3
4248 103.76 -176.82000000000005 -16.14955 -51.142167 22920 -57.965921518054756 -161.22861651393586 148.665 8214510.84 484800.67
4249 90.59 -186.92999999999995 -16.150485999999997 -51.142164 22920 -71.02637663343407 -174.1465844411763 137.255 8214407.29 484801.04
4250 75.1 -195.90999999999997 -16.151405 -51.142153 22920 -77.50884554918773 -180.49985509170423 132.39700000000002 8214305.58 484802.3
4251 79.46 -203.80999999999995 -16.152319 -51.142139 22920 -77.26655865055065 -180.1328490212078 134.255 8214204.49 484803.86
4252 82.54 -210.16999999999996 -16.153225 -51.142114 22920 -96.67401760634827 -199.43105174611003 116.45299999999999 8214104.32 484806.6
4253 83.06 -214.17999999999995 -16.15413 -51.142089 22920 -108.79631730803831 -211.44410940584058 105.936 8214004.16 484809.34
4254 97.17 -215.82000000000005 -16.155033 -51.142069 22920 -114.69164077005867 -217.2235377144836 101.639 8213904.3 484811.49
4255 112.9 -215.03999999999996 -16.155947 -51.142055 22920 -116.35931660673809 -218.7663743999903 101.587 8213803.21 484813.04
4256 117.78 -211.77999999999997 -16.156869 -51.142053000000004 22920 -106.7752465889828 -209.0420022900983 112.79700000000001 8213701.2 484813.41
4257 124.69 -205.73000000000002 -16.157808 -51.142067 22920 -97.82100546813209 -199.92347780640128 123.4 8213597.34 484812.0
4258 135.09 -197.55999999999995 -16.158764 -51.1421 22920 -95.75231604955387 -197.6629385638122 127.139 8213491.64 484808.51
4259 139.29 -188.16999999999996 -16.159742 -51.142136 22920 -100.52784445594341 -202.23951309983528 124.072 8213383.47 484804.72
4260 131.98 -178.28999999999996 -16.160736 -51.142171999999995 22920 -109.68855362937828 -211.19879180709876 116.649 8213273.47 484800.94
4261 132.41 -168.17999999999995 -16.161758 -51.142205 22920 -111.84539374490751 -213.15331066453095 116.28 8213160.39 484797.45
4262 135.51 -157.84000000000003 -16.162805 -51.142239000000004 22920 -103.7582252598241 -204.86002475458224 126.199 8213044.55 484793.97
4263 141.85 -147.17999999999995 -16.163872 -51.142272 22920 -99.23329640866766 -200.12592785751772 132.59 8212926.56 484790.49
4264 150.94 -136.40999999999997 -16.164955 -51.142297 22920 -97.35614612493214 -198.04766273374642 136.366 8212806.72 484787.9
4265 142.47 -126.04999999999995 -16.166061 -51.142308 22920 -89.2275655363195 -189.73236793364458 146.438 8212684.43 484786.8
4266 134.35 -116.58000000000004 -16.167182999999998 -51.142303000000005 22920 -84.02008007197159 -184.35689962253787 153.625 8212560.29 484787.48
4267 130.91 -108.12 -16.168317000000002 -51.142283 22920 -74.21453878238646 -174.39940137444307 165.435 8212434.93 484789.64
4268 127.65 -100.76999999999998 -16.169458 -51.142258 22920 -49.610044006161985 -149.6488288275287 192.06099999999998 8212308.64 484792.4
4269 121.06 -94.91999999999996 -16.170607999999998 -51.142239000000004 22920 -37.088842737714714 -136.97317981583222 206.61599999999999 8212181.44 484794.57
4270 110.4 -90.63 -16.171766 -51.142228 22920 -32.610098280112226 -132.32786990584322 213.14 8212053.31 484795.84
4271 102.48 -88.47000000000003 -16.172928 -51.142225 22920 -20.729011407777165 -120.26921954458811 227.06799999999998 8211924.87 484796.23
4272 100.76 -88.86000000000001 -16.174083 -51.14223 22920 -7.8817342237134085 -107.23458042671956 241.949 8211797.05 484795.73
4273 107.11 -91.78999999999996 -16.175233 -51.142233000000004 22920 -5.826823214683117 -104.99665240900313 246.02900000000002 8211669.84 484795.52
4274 110.21 -95.92999999999995 -16.176378 -51.14223 22920 -29.03039632119524 -128.025152811337 224.843 8211543.24 484795.9
4275 107.17 -100.04999999999995 -16.177516 -51.142228 22920 -37.12913293750586 -135.94981641675508 218.752 8211417.26 484796.29
4276 103.51 -104.08000000000004 -16.178647 -51.142219 22920 -12.00522027311058 -110.66010911258786 245.87099999999998 8211292.21 484797.26
4277 98.87 -109.19000000000005 -16.179772 -51.142214 22920 24.025328313779994 -74.46113782195101 283.88599999999997 8211167.76 484797.94
4278 97.54 -116.27999999999997 -16.180885999999997 -51.142205 22920 51.09550646996132 -47.22789576936344 312.922 8211044.55 484798.92
4279 87.02 -125.27999999999997 -16.181986 -51.142196999999996 22920 54.754050505169005 -43.408458744818006 318.522 8210922.87 484799.9
4280 81.14 -134.57000000000005 -16.183072 -51.142191 22920 37.562274878704216 -60.437807119242564 303.246 8210802.73 484800.57
4281 78.79 -142.15999999999997 -16.18415 -51.142189 22920 6.740231306284613 -91.09524942156872 274.324 8210683.51 484800.95
4282 90.22 -146.96000000000004 -16.185219 -51.142189 22920 -3.6650429473764348 -101.33362840777522 265.803 8210565.21 484801.03
4283 98.79 -149.37 -16.186291 -51.142185999999995 22920 -2.661212764880929 -100.16607666916246 268.697 8210446.61 484801.41
4284 104.18 -150.05999999999995 -16.187361 -51.142183 22920 8.341395040934117 -89.00017297528154 281.585 8210328.31 484801.79
4285 106.23 -148.88 -16.188436 -51.142183 22920 3.174406286495696 -93.99940093722614 278.312 8210209.4 484801.87
4286 108.75 -145.58000000000004 -16.189514000000003 -51.142185999999995 22920 1.4915613304110025 -95.51056584374851 278.527 8210090.18 484801.66
4287 109.7 -140.96000000000004 -16.1906 -51.142194 22920 -0.5818583769831775 -97.40378717183899 278.36400000000003 8209970.03 484800.85
4288 114.97 -136.55999999999995 -16.191694000000002 -51.142208000000004 22920 13.747428407815335 -82.88593203517485 294.616 8209848.97 484799.45
4289 117.59 -133.92999999999995 -16.192791 -51.14223 22920 39.75009487201538 -56.6835792032623 322.543 8209727.6 484797.16
4290 112.84 -133.35000000000002 -16.193894 -51.142255 22920 62.18200552183913 -34.047503092361524 346.908 8209605.61 484794.57
4291 107.81 -135.21000000000004 -16.194994 -51.14228 22920 74.71681578440717 -21.309087205014123 361.371 8209483.93 484791.99
4292 110.77 -139.37 -16.196089 -51.142294 22920 86.44194331511301 -9.395377133509726 375.019 8209362.86 484790.59
4293 111.86 -145.19000000000005 -16.197169 -51.1423 22920 80.71643867620236 -14.945176675415041 371.195 8209243.34 484790.08
4294 97.41 -151.10000000000002 -16.198241 -51.1423 22920 67.65922754509899 -27.83505268207591 360.027 8209124.73 484790.16
4295 81.87 -156.21000000000004 -16.199308 -51.1423 22920 81.9928901688807 -13.334934647826117 376.24 8209006.74 484790.24
4296 81.14 -160.26 -16.200366 -51.142297 22920 92.86508623038759 -2.301187937268139 388.978 8208889.67 484790.62
4297 92.47 -162.76 -16.201425 -51.142297 22920 105.98240023240379 10.981276093188796 403.96 8208772.6 484790.7
4298 100.34 -163.20000000000005 -16.202482999999997 -51.142294 22920 114.12259629392571 19.283022803760446 413.966 8208655.53 484791.08
4299 103.69 -160.71000000000004 -16.203544 -51.142291 22920 125.85301473209796 31.175417559035566 427.56699999999995 8208538.16 484791.46
4300 136.37 -154.58000000000004 -16.204616 -51.142289 22920 144.69968566047078 50.185824232460334 448.30400000000003 8208419.55 484791.84
4301 151.18 -144.40999999999997 -16.205707999999998 -51.142291 22920 164.73335283594986 70.3934765328151 470.26 8208298.79 484791.62
4302 157.09 -131.55999999999995 -16.206816 -51.142297 22920 182.21179793078505 88.0519969166578 489.689 8208176.19 484791.11
4303 151.15 -118.21000000000004 -16.207944 -51.1423 22920 197.56188545118437 103.58161096771454 507.025 8208051.44 484790.9
4304 145.03 -105.89999999999998 -16.209091 -51.142297 22920 211.73849745663932 117.93360136608845 523.224 8207924.54 484791.29
4305 142.49 -95.62 -16.210252 -51.142297 22920 224.10370226946839 130.47996904722788 537.635 8207796.1 484791.38
4306 140.21 -87.42999999999995 -16.211427 -51.142291 22920 235.81134258695096 142.36386436061917 551.415 8207666.13 484792.06
4307 136.43 -80.88999999999999 -16.212608 -51.142291 22920 243.79230776586837 150.52904302888817 561.476 8207535.54 484792.15
4308 132.28 -75.44 -16.213797 -51.142294 22920 252.7627022423767 159.68843577685305 572.54 8207404.03 484791.95
4309 127.22 -70.92000000000002 -16.214988 -51.142297 22920 261.6841971061113 168.79948874834662 583.56 8207272.21 484791.74
4310 122.23 -67.33999999999997 -16.216182999999997 -51.1423 22920 276.4477178277198 183.75288745538631 600.427 8207140.08 484791.54
4311 119.97 -64.63999999999999 -16.217377 -51.142305 22920 300.7985157439451 208.29714854750017 626.88 8207007.96 484791.04
4312 115.33 -62.75 -16.218575 -51.142311 22920 318.1882547932889 225.88092479796654 646.377 8206875.52 484790.53
4313 111.89 -61.94999999999999 -16.219769 -51.142311 22920 336.1488168285108 244.02775125029348 666.442 8206743.4 484790.63
4314 108.57 -62.170000000000016 -16.220961 -51.142308 22920 362.96407581122713 271.0253695819856 695.3580000000001 8206611.58 484791.02
4315 103.54 -63.18000000000001 -16.222147 -51.1423 22920 401.5760099325087 309.81170455879993 736.063 8206480.38 484792.0
4316 99.73 -64.57999999999998 -16.223329999999997 -51.142289 22920 441.5766037366307 349.98267417101005 778.153 8206349.48 484793.28
4317 97.05 -66.41000000000003 -16.224508 -51.142272 22920 470.27587267930306 378.84436042832783 808.934 8206219.2 484795.15
4318 95.89 -68.92000000000002 -16.225676999999997 -51.142255 22920 505.80179300021007 414.53139268185373 846.5269999999999 8206089.84 484797.02
4319 96.9 -72.5 -16.226841 -51.142236 22920 538.0504691355079 446.93670165640503 880.834 8205961.1 484799.19
4320 100.95 -77.23000000000002 -16.227999999999998 -51.142216 22920 562.1868970362816 471.229016850704 907.0189999999999 8205832.97 484801.35
4321 106.5 -83.05999999999995 -16.22915 -51.142202000000005 22920 586.4181376669409 495.62179819301804 933.2819999999999 8205705.76 484802.93
4322 114.48 -89.62 -16.230288 -51.142189 22920 592.1790038179759 501.54257979600504 941.055 8205579.78 484804.5
4323 124.15 -96.35000000000002 -16.231422 -51.142179999999996 22920 611.6747830861227 521.204487770535 962.551 8205454.41 484805.48
4324 135.64 -102.75999999999999 -16.232547 -51.142179999999996 22920 642.7137268081392 552.419038766144 995.572 8205329.97 484805.56
4325 139.59 -108.72000000000003 -16.233663 -51.142189 22920 669.0176012005653 578.9077732296827 1023.84 8205206.45 484804.76
4326 136.0 -114.5 -16.234766 -51.142205 22920 700.1591952935307 610.242854624867 1056.9180000000001 8205084.46 484803.06
4327 134.23 -120.61000000000001 -16.235863000000002 -51.142233000000004 22920 726.9190603740651 637.2094848525824 1085.6 8204963.09 484800.18
4328 138.38 -127.30999999999995 -16.236949 -51.142264000000004 22920 735.5484723966931 646.0475303517023 1096.131 8204842.94 484797.0
4329 142.62 -134.82000000000005 -16.238019 -51.142294 22920 747.5873836945666 658.2925701523936 1110.042 8204724.64 484793.81
4330 137.46 -143.13 -16.239074 -51.142322 22920 756.4746649203971 667.3800754263347 1120.778 8204607.88 484790.93
4331 139.05 -116.17999999999995 -16.239877 -51.137336 22930 753.4384238340685 658.0757436697403 1121.136 8204519.44 485323.82
4332 134.11 -109.55999999999995 -16.238577 -51.137355 22930 736.5576216550039 641.0170600945111 1101.9569999999999 8204663.24 485321.64
4333 132.16 -103.33000000000004 -16.237277 -51.137386 22930 718.9362167086088 623.2319313108881 1082.0330000000001 8204807.04 485318.28
4334 131.7 -97.65999999999997 -16.235977 -51.137425 22930 713.1301283190571 617.2727972429683 1073.921 8204950.84 485314.03
4335 128.87 -92.60000000000002 -16.234676999999998 -51.137461 22930 694.5099592536801 598.4961030991457 1052.996 8205094.64 485310.07
4336 130.52 -87.90999999999997 -16.233376999999997 -51.137485999999996 22930 658.1093184262813 561.924539675737 1014.295 8205238.44 485307.31
4337 128.26 -83.49000000000001 -16.232077 -51.137503 22930 619.2183983067077 522.8521387806072 973.107 8205382.24 485305.43
4338 125.24 -79.30000000000001 -16.230777 -51.137514 22930 576.5752795707992 480.0204604896735 928.169 8205526.04 485304.14
4339 117.47 -75.51999999999998 -16.22948 -51.137516 22930 543.801029390029 447.0472782837584 893.1080000000001 8205669.54 485303.75
4340 114.09 -72.18 -16.228188 -51.137522 22930 519.5660233948678 422.6178193568168 866.595 8205812.42 485303.06
4341 113.88 -69.08999999999997 -16.226897 -51.137522 22930 492.6588187833716 395.5090830340724 837.4119999999999 8205955.3 485302.96
4342 112.59 -65.91000000000003 -16.225613 -51.137514 22930 471.48660897211386 374.1258487554204 813.982 8206097.26 485303.76
4343 112.66 -63.31999999999999 -16.22433 -51.137503 22930 450.9301592309231 353.35490933569275 791.169 8206239.21 485304.85
4344 114.48 -63.06 -16.223055 -51.137491 22930 413.31321736560494 315.5247689849287 751.31 8206380.25 485305.94
4345 113.27 -67.94 -16.221794 -51.137483 22930 348.78183104297807 250.78584867293716 684.56 8206519.75 485306.74
4346 116.64 -77.44999999999999 -16.220551999999998 -51.137478 22930 332.3343230269336 234.1374566679596 665.927 8206657.1 485307.24
4347 127.83 -89.96000000000004 -16.21933 -51.137475 22930 327.61265605280266 229.22143572601533 659.053 8206792.3 485307.45
4348 140.36 -102.92999999999995 -16.21813 -51.137475 22930 322.01893050781206 223.44044607063057 651.345 8206925.04 485307.36
4349 151.98 -115.13999999999999 -16.216957999999998 -51.137471999999995 22930 314.3211960101507 215.55620408625373 641.5830000000001 8207054.71 485307.57
4350 162.35 -126.54999999999995 -16.215808 -51.137469 22930 300.0372850011204 201.08927606853547 625.274 8207181.92 485307.78
4351 168.57 -137.42999999999995 -16.214675 -51.137465999999996 22930 276.088911981513 176.96051099323046 599.33 8207307.28 485307.99
4352 166.78 -148.12 -16.213558 -51.137464 22930 251.77035819484536 152.46404174667134 573.045 8207430.81 485308.21
4353 150.02 -158.71000000000004 -16.212463 -51.137465999999996 22930 229.3387045237344 129.86517604141363 548.684 8207551.87 485307.83
4354 139.78 -168.95000000000005 -16.21138 -51.137475 22930 210.75266121326598 111.1207447152828 528.186 8207671.7 485306.86
4355 132.59 -178.37 -16.210310999999997 -51.137485999999996 22930 195.81636996427966 96.0318357370918 511.361 8207790.0 485305.59
4356 115.94 -186.34000000000003 -16.209252 -51.137503 22930 177.07168907595104 77.14336113804131 490.745 8207907.07 485303.73
4357 109.42 -191.66999999999996 -16.208194 -51.137525 22930 156.56720680394187 56.50216393477916 468.36699999999996 8208024.14 485301.28
4358 85.37 -194.25 -16.207141 -51.13755 22930 148.61800598224073 48.420847254504 458.55300000000005 8208140.59 485298.52
4359 103.94 -193.64999999999998 -16.206089000000002 -51.137575 22930 157.045767895856 56.716373330231875 465.116 8208257.04 485295.77
4360 101.37 -189.91999999999996 -16.205025 -51.137603000000006 22930 158.00035799509624 57.54044756371343 464.185 8208374.73 485292.73
4361 121.98 -182.32000000000005 -16.20395 -51.137625 22930 144.11321574424016 43.51409959686322 448.395 8208493.64 485290.27
4362 132.32 -171.87 -16.202861 -51.137646999999994 22930 123.95540210774215 23.214789357991606 426.31 8208614.08 485287.82
4363 131.62 -159.67999999999995 -16.201752 -51.137658 22930 104.95559012659453 4.056258405556321 405.353 8208736.68 485286.55
4364 122.1 -147.19000000000005 -16.20063 -51.137658 22930 91.91090604592665 -9.163487301340638 390.33099999999996 8208860.82 485286.46
4365 110.15 -136.29999999999995 -16.199489 -51.137644 22930 83.18490916130884 -18.085473350868597 379.599 8208987.11 485287.86
4366 103.12 -128.40999999999997 -16.198332999999998 -51.137622 22930 77.17196159885907 -24.307259144154955 371.559 8209114.93 485290.15
4367 104.6 -125.61000000000001 -16.197172 -51.137594 22930 81.84268917498946 -19.853328292305378 374.195 8209243.37 485293.03
4368 115.49 -128.21000000000004 -16.196016 -51.137564000000005 22930 88.56258430981859 -13.352963736108336 378.89099999999996 8209371.2 485296.21
4369 130.57 -137.05999999999995 -16.194879999999998 -51.13753 22930 83.96396261610448 -18.171650577868718 372.30400000000003 8209496.87 485299.69
4370 133.87 -150.13 -16.193761 -51.137503 22930 91.62739603636305 -10.718606951068068 378.006 8209620.71 485302.58
4371 124.6 -165.14 -16.192664 -51.137485999999996 22930 80.95292818849776 -21.585682387177656 365.405 8209742.08 485304.28
4372 99.73 -179.66999999999996 -16.191585999999997 -51.137478 22930 56.74753726354959 -45.96995212046767 339.30400000000003 8209861.3 485305.09
4373 103.15 -192.14999999999998 -16.190527 -51.137483 22930 32.161421877868065 -70.71413875512172 312.851 8209978.37 485304.42
4374 121.34 -202.67999999999995 -16.189483 -51.137496999999996 22930 8.171135180579427 -94.84951346720857 287.015 8210093.9 485302.85
4375 127.29 -210.85000000000002 -16.188447 -51.137514 22930 -9.680759483816928 -112.84183134360995 267.33099999999996 8210208.51 485301.0
4376 128.29 -216.16999999999996 -16.187416 -51.13753 22930 -18.213490638414726 -121.51398601692608 256.976 8210322.5 485299.14
4377 120.58 -217.22000000000003 -16.186383 -51.137539000000004 22930 -30.265442218305765 -133.71649332031714 243.1 8210436.81 485298.17
4378 124.69 -214.79999999999995 -16.185344 -51.137541999999996 22930 -23.084074432531054 -126.69373135292864 248.45 8210551.72 485297.8
4379 123.68 -209.48000000000002 -16.184297 -51.137539000000004 22930 1.069942633935284 -102.7065984759675 270.76 8210667.56 485298.01
4380 122.5 -202.23000000000002 -16.183235999999997 -51.137525 22930 24.703013071514476 -79.25699484145883 292.529 8210784.94 485299.42
4381 136.37 -193.22000000000003 -16.182154999999998 -51.137510999999996 22930 31.52832314299036 -72.61820219409424 297.45599999999996 8210904.47 485300.83
4382 148.07 -183.37 -16.181058 -51.1375 22930 25.808091176143478 -78.52384299040312 289.807 8211025.84 485301.93
4383 152.03 -173.24 -16.179944 -51.137496999999996 22930 5.794600512033412 -98.71480925741753 267.832 8211149.06 485302.15
4384 151.12 -163.09000000000003 -16.178814000000003 -51.137503 22930 -13.52339282817232 -118.20207663747422 246.52 8211274.11 485301.47
4385 144.29 -153.25 -16.177666000000002 -51.137516999999995 22930 -21.903607600972805 -126.74351224425499 236.113 8211401.01 485299.9
4386 134.6 -144.01999999999998 -16.176508 -51.137539000000004 22930 -30.512917561237174 -135.5051101186541 225.454 8211529.14 485297.44
4387 122.65 -135.66999999999996 -16.175339 -51.137567 22930 -45.078403384791585 -150.21743033657555 208.817 8211658.5 485294.38
4388 116.89 -127.94000000000005 -16.174160999999998 -51.137597 22930 -44.904157154285656 -150.1878444823877 206.90400000000002 8211788.78 485291.03
4389 114.42 -120.65999999999997 -16.172972 -51.137622 22930 -6.9175212844372425 -112.35469300733857 242.78599999999997 8211920.29 485288.27
4390 116.8 -113.47000000000003 -16.171778 -51.137636 22930 -17.533568146465797 -123.13924734814424 230.06 8212052.41 485286.69
4391 113.2 -106.40999999999997 -16.170575 -51.137639 22930 -29.79727613818872 -135.5871799071707 215.676 8212185.46 485286.31
4392 118.87 -100.5 -16.169369 -51.137625 22930 -34.808802355580525 -140.80459269832392 208.546 8212318.81 485287.7
4393 126.25 -98.32000000000005 -16.168158 -51.137603000000006 22930 -33.885649385477336 -140.0990183430653 207.34400000000002 8212452.79 485289.99
4394 133.93 -101.14999999999998 -16.166954999999998 -51.137578000000005 22930 -37.29754697766461 -143.73064019027834 201.82299999999998 8212585.83 485292.57
4395 141.79 -109.55999999999995 -16.165764000000003 -51.137561 22930 -49.009557014577524 -155.64996527327762 188.018 8212717.65 485294.26
4396 148.83 -121.59000000000003 -16.164594 -51.137555 22930 -62.77634633020537 -169.60642159802427 172.19299999999998 8212847.01 485294.77
4397 155.26 -135.53999999999996 -16.16345 -51.137564000000005 22930 -77.17557460734355 -184.173643799873 155.774 8212973.61 485293.8
4398 155.9 -149.64 -16.162329999999997 -51.137586 22930 -89.1955230895692 -196.33976476521482 141.773 8213097.43 485291.34
4399 138.93 -162.35000000000002 -16.16123 -51.137614 22930 -95.1753533352491 -202.45565228243623 133.844 8213219.11 485288.29
4400 125.12 -172.88 -16.160144 -51.137646999999994 22930 -102.86447283306045 -210.2714451970058 124.228 8213339.25 485284.64
4401 106.8 -179.92999999999995 -16.159069 -51.137685999999995 22930 -120.63698197021411 -228.16180373243407 104.546 8213458.16 485280.4
4402 106.07 -183.72000000000003 -16.158 -51.137722 22930 -113.07048280277675 -220.71587362868735 110.214 8213576.45 485276.46
4403 124.85 -184.26999999999998 -16.156933 -51.137747 22930 -107.87019575602707 -215.650007515827 113.525 8213694.44 485273.71
4404 137.55 -182.52999999999997 -16.155860999999998 -51.137758000000005 22930 -102.74055012757081 -210.6734194735626 116.76100000000001 8213813.05 485272.44
4405 137.65 -178.89999999999998 -16.15478 -51.13775 22930 -102.82620069385291 -210.93849449555304 114.775 8213932.57 485273.26
4406 140.94 -174.24 -16.153694 -51.137725 22930 -103.6544141001461 -211.968262598869 112.04299999999999 8214052.72 485275.85
4407 134.54 -169.48000000000002 -16.1526 -51.137689 22930 -105.62956987965063 -214.1605418067412 108.154 8214173.78 485279.63
4408 128.6 -165.03999999999996 -16.151497 -51.137644 22930 -105.53723158367129 -214.2973246689492 106.321 8214295.77 485284.3
4409 117.59 -160.51 -16.150389 -51.137583 22930 -103.45381190057239 -212.46524798679906 106.476 8214418.37 485290.75
4410 105.89 -155.13 -16.149269 -51.137510999999996 22930 -107.51007920504156 -216.78889525841572 100.476 8214542.21 485298.39
4411 88.7 -148.35000000000002 -16.148142 -51.137436 22930 -109.6219350612092 -219.17290167490168 96.40700000000001 8214666.96 485306.32
4412 101.5 -140.49 -16.147005 -51.137367 22930 -93.46378166869991 -203.2811396342023 110.59100000000001 8214792.64 485313.66
4413 113.45 -131.99 -16.145853 -51.137314 22930 -72.04069240601885 -182.1056961696677 130.004 8214920.16 485319.22
4414 127.53 -123.53999999999996 -16.144692000000003 -51.137275 22930 -47.33739932725629 -157.63347735343524 152.67700000000002 8215048.6 485323.29
4415 127.59 -116.70000000000005 -16.143517000000003 -51.13725 22930 -14.217065942165931 -124.72864638855114 183.737 8215178.58 485325.88
4416 123.65 -113.16999999999996 -16.142342000000003 -51.137229999999995 22930 -13.689655930179896 -124.4095258490517 182.202 8215308.55 485327.87
4417 120.33 -114.94000000000005 -16.141169 -51.137225 22930 -31.274508368350155 -142.18448515332935 162.554 8215438.22 485328.38
4418 111.01 -120.71000000000004 -16.140006 -51.137228 22930 -32.118817617335424 -143.20678355928706 159.658 8215566.96 485327.99
4419 112.41 -128.26999999999998 -16.138853 -51.137239 22930 -32.236276575730045 -143.4899424450279 157.505 8215694.48 485326.72
4420 111.04 -135.14999999999998 -16.137706 -51.137258 22930 -42.25429273219578 -153.6621006560048 145.458 8215821.38 485324.56
4421 97.17 -139.87 -16.136569 -51.137289 22930 -44.042462646985655 -155.58838984804066 141.656 8215947.05 485321.21
4422 94.7 -142.49 -16.135436 -51.137325 22930 -37.36733355819976 -149.0437414207322 146.32 8216072.41 485317.26
4423 107.04 -142.53999999999996 -16.134306 -51.137375 22930 -31.561626173692872 -143.350317902387 150.114 8216197.46 485311.83
4424 128.72 -139.62 -16.133175 -51.137428 22930 -31.40064159456918 -143.29803199896668 148.262 8216322.52 485306.1
4425 145.76 -132.86 -16.132033 -51.137481 22930 -31.312265278544857 -143.32020538804142 146.31799999999998 8216448.8 485300.38
4426 144.2 -123.49000000000001 -16.130886 -51.137536 22930 -34.34086000242763 -146.45651017229326 141.246 8216575.7 485294.35
4427 138.02 -113.32000000000005 -16.129722 -51.137578000000005 22930 -40.24070440770345 -152.4845523196334 133.279 8216704.44 485289.81
4428 129.33 -103.98000000000002 -16.128547 -51.137603000000006 22930 -51.41259367098958 -163.8077408817175 120.027 8216834.41 485287.05
4429 113.81 -96.17999999999995 -16.127364 -51.137606 22930 -62.54054129663902 -175.11686245362807 106.81299999999999 8216965.31 485286.67
4430 103.02 -89.64999999999998 -16.126167000000002 -51.137589 22930 -60.95183683275981 -173.73633856087469 106.29899999999999 8217097.74 485288.36
4431 99.97 -84.03999999999996 -16.124967 -51.137567 22930 -57.15543137245645 -170.1557522874674 107.99 8217230.48 485290.65
4432 102.99 -79.02999999999997 -16.123758 -51.137539000000004 22930 -66.47057315026787 -179.69509741366875 96.557 8217364.14 485293.53
4433 106.38 -74.44999999999999 -16.122547 -51.137510999999996 22930 -76.77277805060672 -190.2219455193865 84.132 8217498.11 485296.41
4434 110.68 -70.0 -16.121333 -51.137483 22930 -65.44704607351825 -179.12129660466258 93.33 8217632.39 485299.29
4435 112.29 -65.45999999999998 -16.120117 -51.137458 22930 -57.98541853257112 -171.88157841474228 98.65799999999999 8217766.97 485301.87
4436 106.9 -60.920000000000016 -16.118897 -51.137442 22930 -61.70753755732285 -175.81536848864937 92.794 8217901.86 485303.56
4437 100.16 -56.75999999999999 -16.117678 -51.137436 22930 -53.62625934942015 -167.93160377096336 98.729 8218036.75 485304.07
4438 97.87 -53.48000000000002 -16.116456 -51.137439 22930 -3.9056904425326593 -118.39819007310788 146.295 8218171.95 485303.68
4439 100.09 -51.379999999999995 -16.115231 -51.137446999999995 22930 30.395854704024174 -84.27714702416665 178.435 8218307.45 485302.7
4440 101.01 -50.06999999999999 -16.114008 -51.137461 22930 1.570858108264531 -113.27502129070766 147.451 8218442.65 485301.12
4441 100.03 -49.170000000000016 -16.112792000000002 -51.137478 22930 -10.67693156656955 -125.69132952226988 133.053 8218577.23 485299.25
4442 101.41 -48.31999999999999 -16.111578 -51.1375 22930 -19.910300248418523 -135.08571231332473 121.67200000000001 8218711.51 485296.79
